iri	iri label	pathogen	pathogen label	host	host label
OOPS:0000321	Phymatotrichum root rot (cotton root rot)	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000608	Root rot	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_29780	Mangifera indica L.
OOPS:0000746	Phymatotrichum root rot (Cotton root rot)	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_3483	Cannabis sativa L.
OOPS:0001283	Phymatotrichum root rot (cotton root rot)	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_3705	Brassica
OOPS:0001285	Root rot	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_3705	Brassica napus
OOPS:0001401	Root rot	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_3711	Brassica rapa
OOPS:0001455	Phymatotrichum root rot (cotton root rot)	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_3725	Raphanus
OOPS:0001810	Phymatotrichum root rot	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0002538	Phymatotrichum root rot (cotton root rot)	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_4232	Helianthus annuus
OOPS:0002603	Phymatotrichum root rot (cotton root rot)	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_4233	Helianthus tuberosus
OOPS:0002685	Phymatotrichum root rot (cotton root rot)	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_4236	Lactuca sativa L.
OOPS:0003381	Cotton root rot	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_51240	Juglans regia
OOPS:0003411	Cotton root rot	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon_55513	Pistacia vera L.
OOPS:0002026	Phymatotrichopsis root rot	NCBITaxon_231936	Phymatotrichopsis omnivora (Duggar) Hennebert (syn. Phymatotrichum omnivorum (Shear) Duggar)	NCBITaxon_3879	Medicago sativa L.
OOPS:0002116	Phymatotrichum root rot (Cotton root rot)	NCBITaxon_231936	Phymatotrichopsis omnivora (Shear) Hennebert (syns. Ozonium omnivorum Shear; Phymatotrichum omnivorum (Shear) Duggar)	NCBITaxon_3885	Phaseolus vulgaris L.
OOPS:0000322	Phymatotrichum root rot (cotton root rot)	NCBITaxon_231936	Phymatotrichum omnivorum Duggar	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000747	Phymatotrichum root rot (Cotton root rot)	NCBITaxon_231936	Phymatotrichum omnivorum Duggar	NCBITaxon_3483	Cannabis sativa L.
OOPS:0001284	Phymatotrichum root rot (cotton root rot)	NCBITaxon_231936	Phymatotrichum omnivorum Duggar	NCBITaxon_3705	Brassica
OOPS:0000695	Branch canker	NCBITaxon_398385	Physalospora obtusa (Schwein.) Cooke	NCBITaxon_3435	Persea americana Miller
OOPS:0000324	Slime molds*	NCBITaxon_289951	Physarum cinereum (Batsch) Pers.	NCBITaxon_161934	Beta vulgaris L.
OOPS:0002987	Brown spot (black spot, stalk rot)	NCBITaxon_276838	Physoderma maydis (Miyabe) Miyabe	NCBITaxon_4577	Zea mays L.
OOPS:0003478	Leaf gall	NCBITaxon_945697	Physoderma trifolii (Pass.) Karling	NCBITaxon_57577	Trifolium pratense L.
OOPS:0000114	Koleroga	NCBITaxon_129347	Phytophthora arecae (Coleman) Pethybridge	NCBITaxon_13894	Cocos nucifera L.
OOPS:0000115	Nut fall	NCBITaxon_129347	Phytophthora arecae (Coleman) Pethybridge	NCBITaxon_13894	Cocos nucifera L.
OOPS:0001874	Black rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schroet.	NCBITaxon_38236	Cattleya
OOPS:0001602	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt	NCBITaxon_3760	Prunus persica
OOPS:0001603	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0000183	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schrot.	NCBITaxon_140311	Prunus cerasus
OOPS:0000555	Phytophthora crown and root rot (sprinkler rot)	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schrot.	NCBITaxon_23211	Pyrus communis L.
OOPS:0001143	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schrot.	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0002470	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schrot.	NCBITaxon_42229	Prunus avium
OOPS:0002995	Root rots, minor	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schrot.	NCBITaxon_4577	Zea mays L.
OOPS:0000384	Phytophthora root and crown rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_167998	Anemone coronaria L.
OOPS:0000398	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_170922	Primula malacoides
OOPS:0000423	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_170924	Primula obconica
OOPS:0000448	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_170926	Primula sinensis
OOPS:0000490	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_175104	Primula vulgaris
OOPS:0000491	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_175104	Primula acaulis
OOPS:0002434	Phytophthora root and stem rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_4222	Carthamus tinctorius L.
OOPS:0003383	Phytophthora crown and root rot	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_51240	Juglans regia
OOPS:0003384	Phytophthora trunk and branch canker	NCBITaxon_29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon_51240	Juglans regia
OOPS:0000218	Phytophthora crown and root rot	NCBITaxon_53983	Phytophthora cambivora (Petri) Buisman	NCBITaxon_140311	Prunus cerasus
OOPS:0001174	Phytophthora crown and root rot	NCBITaxon_53983	Phytophthora cambivora (Petri) Buisman	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001716	Phytophthora crown and root rot	NCBITaxon_53983	Phytophthora cambivora (Petri) Buisman	NCBITaxon_3760	Prunus persica
OOPS:0001717	Phytophthora crown and root rot	NCBITaxon_53983	Phytophthora cambivora (Petri) Buisman	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0002505	Phytophthora crown and root rot	NCBITaxon_53983	Phytophthora cambivora (Petri) Buisman	NCBITaxon_42229	Prunus avium
OOPS:0000904	Black pod	NCBITaxon_4784	Phytophthora capsici Leonian	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000905	Phytophthora pod rot	NCBITaxon_4784	Phytophthora capsici Leonian	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000961	Phytophthora fruit rot	NCBITaxon_4784	Phytophthora capsici Leonian	NCBITaxon_3649	Carica papaya L.
OOPS:0001039	Phytophthora root rot	NCBITaxon_4784	Phytophthora capsici Leonian	NCBITaxon_3653	Citrullus
OOPS:0001100	Phytophthora root rot	NCBITaxon_4784	Phytophthora capsici Leonian	NCBITaxon_3655	Cucumis
OOPS:0001236	Phytophthora root rot	NCBITaxon_4784	Phytophthora capsici Leonian	NCBITaxon_3660	Cucurbita
OOPS:0003421	Phytophthora root and crown rot	NCBITaxon_4784	Phytophthora capsici Leonian	NCBITaxon_55513	Pistacia vera L.
OOPS:0003422	Phytophthora trunk and bark canker	NCBITaxon_4784	Phytophthora capsici Leonian	NCBITaxon_55513	Pistacia vera L.
OOPS:0000712	Phytophthora crown rot	NCBITaxon_4785	Phytophthora cinnamomi Rand	NCBITaxon_3435	Persea americana Miller
OOPS:0003389	Phytophthora crown and root rot	NCBITaxon_4785	Phytophthora cinnamomi Rand	NCBITaxon_51240	Juglans regia
OOPS:0000366	Phytophthora root rot	NCBITaxon_4785	Phytophthora cinnamomi Rands	NCBITaxon_16719	Juglans nigra L.
OOPS:0000713	Phytophthora trunk canker	NCBITaxon_4785	Phytophthora cinnamomi Rands	NCBITaxon_3435	Persea americana Miller
OOPS:0001162	Phytophthora crown and root rot	NCBITaxon_4785	Phytophthora cinnamomi Rands	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0000370	Phytophthora root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_16719	Juglans nigra L.
OOPS:0000408	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_170922	Primula malacoides
OOPS:0000433	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_170924	Primula obconica
OOPS:0000458	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_170926	Primula sinensis
OOPS:0000510	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_175104	Primula vulgaris
OOPS:0000511	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_175104	Primula acaulis
OOPS:0000720	Phytophthora crown rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_3435	Persea americana Miller
OOPS:0000721	Phytophthora trunk canker	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_3435	Persea americana Miller
OOPS:0001175	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001718	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_3760	Prunus persica
OOPS:0001719	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0003397	Phytophthora crown and root rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_51240	Juglans regia
OOPS:0003398	Phytophthora trunk and branch canker	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_51240	Juglans regia
OOPS:0003432	Phytophthora root and crown rot	NCBITaxon_53984	Phytophthora citricola Sawada	NCBITaxon_55513	Pistacia vera L.
OOPS:0000812	Black root rot	NCBITaxon_53984	Phytophthora citricola Sawada = P. cactorum (Lebert & Cohn) J. Schröt. var. applanata F. Chester	NCBITaxon_3486	Humulus lupulus L.
OOPS:0000206	Phytophthora crown and root rot	NCBITaxon_4793	Phytophthora citrophthora (R. E. Sm. & E. H. Sm.) Leonian	NCBITaxon_140311	Prunus cerasus
OOPS:0000906	Black pod	NCBITaxon_4793	Phytophthora citrophthora (R. E. Sm. & E. H. Sm.) Leonian	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000907	Canker	NCBITaxon_4793	Phytophthora citrophthora (R. E. Sm. & E. H. Sm.) Leonian	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000908	Phytophthora pod rot	NCBITaxon_4793	Phytophthora citrophthora (R. E. Sm. & E. H. Sm.) Leonian	NCBITaxon_3641	Theobroma cacao L.
OOPS:0002493	Phytophthora crown and root rot	NCBITaxon_4793	Phytophthora citrophthora (R. E. Sm. & E. H. Sm.) Leonian	NCBITaxon_42229	Prunus avium
OOPS:0003427	Phytophthora root and crown rot	NCBITaxon_4793	Phytophthora citrophthora (R. E. Sm. & E. H. Sm.) Leonian	NCBITaxon_55513	Pistacia vera L.
OOPS:0001686	Phytophthora crown and root rot	NCBITaxon_4793	Phytophthora citrophthora (R.E. Sm. & E.H. Sm.) Leonian	NCBITaxon_3760	Prunus persica
OOPS:0001687	Phytophthora crown and root rot	NCBITaxon_4793	Phytophthora citrophthora (R.E. Sm. & E.H. Sm.) Leonian	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0001932	Phytophthora root rot	NCBITaxon_4793	Phytophthora citrophthora (R.E. Sm. & E.H. Sm.) Leonian	NCBITaxon_3827	Cicer arietinum L.
OOPS:0003392	Phytophthora crown and root rot	NCBITaxon_4793	Phytophthora citrophthora (R.E. Sm. & E.H. Sm.) Leonian	NCBITaxon_51240	Juglans regia
OOPS:0003393	Phytophthora trunk and branch canker	NCBITaxon_4793	Phytophthora citrophthora (R.E. Sm. & E.H. Sm.) Leonian	NCBITaxon_51240	Juglans regia
OOPS:0003497	Phytophthora root and crown rot	NCBITaxon_4786	Phytophthora cryptogea Peth. & Laff.	NCBITaxon_85262	Saintpaulia ionantha Wendl.
OOPS:0000837	Phytophthora root rot	NCBITaxon_4786	Phytophthora cryptogea Pethbr. & Lafferty	NCBITaxon_3562	Spinacia oleracea L.
OOPS:0003423	Phytophthora root and crown rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Laff.	NCBITaxon_55513	Pistacia vera L.
OOPS:0000093	Phytophthora crown and root rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_13547	Gerbera jamesonii H. Bolus ex J. D. Hook
OOPS:0000204	Phytophthora crown and root rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_140311	Prunus cerasus
OOPS:0001680	Phytophthora crown and root rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_3760	Prunus persica
OOPS:0001681	Phytophthora crown and root rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0001930	Phytophthora root rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_3827	Cicer arietinum L.
OOPS:0002200	Phytophthora root rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0002327	Pink rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0002441	Phytophthora root and stem rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_4222	Carthamus tinctorius L.
OOPS:0002491	Phytophthora crown and root rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_42229	Prunus avium
OOPS:0003390	Phytophthora crown and root rot	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_51240	Juglans regia
OOPS:0003424	Phytophthora trunk and bark canker	NCBITaxon_4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon_55513	Pistacia vera L.
OOPS:0000207	Phytophthora crown and root rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_140311	Prunus cerasus
OOPS:0000340	Phytophthora wet rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_161934	Beta vulgaris L.
OOPS:0001518	Bract, flower and leaf blight	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_37495	Euphorbia pulcherrima Willd. ex Klotzsch
OOPS:0001688	Phytophthora crown and root rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_3760	Prunus persica
OOPS:0001689	Phytophthora crown and root rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0001933	Phytophthora root rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_3827	Cicer arietinum L.
OOPS:0002202	Phytophthora root rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0002331	Pink rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0002443	Phytophthora root and stem rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_4222	Carthamus tinctorius L.
OOPS:0002494	Phytophthora crown and root rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_42229	Prunus avium
OOPS:0002571	Phytophthora stem rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_4232	Helianthus annuus
OOPS:0002636	Phytophthora stem rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_4233	Helianthus tuberosus
OOPS:0003057	Root rots, minor	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_4577	Zea mays L.
OOPS:0003394	Phytophthora crown and root rot	NCBITaxon_4794	Phytophthora drechsleri Tucker	NCBITaxon_51240	Juglans regia
OOPS:0000006	Phytophthora crown and root rot	NCBITaxon_111171	Phytophthora erythroseptica	NCBITaxon_103762	Zizania palustris L.
OOPS:0002184	Phytophthora root rot	NCBITaxon_111171	Phytophthora erythroseptica Pethybr.	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0002284	Pink rot	NCBITaxon_111171	Phytophthora erythroseptica Pethybr.	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0000116	Bud rot	NCBITaxon_129351	Phytophthora heveae A. Thompson	NCBITaxon_13894	Cocos nucifera L.
OOPS:0000117	Nut fall	NCBITaxon_129351	Phytophthora heveae A. Thompson	NCBITaxon_13894	Cocos nucifera L.
OOPS:0000885	Black pod	NCBITaxon_129351	Phytophthora heveae A. Thompson	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000886	Phytophthora pod rot	NCBITaxon_129351	Phytophthora heveae A. Thompson	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000676	Phytophthora trunk canker	NCBITaxon_129351	Phytophthora heveae Thompson	NCBITaxon_3435	Persea americana Miller
OOPS:0002328	Late blight	NCBITaxon_4787	Phytophthora infestans (Mont.) de Bary	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0000118	Bud rot	NCBITaxon_129354	Phytophthora katsurae Ko & Chang	NCBITaxon_13894	Cocos nucifera L.
OOPS:0000119	Nut fall	NCBITaxon_129354	Phytophthora katsurae Ko & Chang	NCBITaxon_13894	Cocos nucifera L.
OOPS:0002069	Phytophthora root rot	NCBITaxon_54510	Phytophthora medicaginis E. M. Hansen & D. P. Maxwell (syn. Phytophthora megasperma Drechsler f. sp. medicaginis T. L. Kuan & Erwin)	NCBITaxon_3879	Medicago sativa L.
OOPS:0000909	Black pod	NCBITaxon_4795	Phytophthora megakarya Brasier & Griffin	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000910	Phytophthora pod rot	NCBITaxon_4795	Phytophthora megakarya Brasier & Griffin	NCBITaxon_3641	Theobroma cacao L.
OOPS:0003327	Phytophthora spear and crown rot	NCBITaxon_4788	Phytophthora megasperma Drechs	NCBITaxon_4686	Asparagus officinalis
OOPS:0000205	Phytophthora crown and root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_140311	Prunus cerasus
OOPS:0000286	Root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_145471	Brassica campestris
OOPS:0000838	Phytophthora root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_3562	Spinacia oleracea L.
OOPS:0001163	Phytophthora crown and root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001329	Phytophthora root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_3705	Brassica
OOPS:0001330	Root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_3705	Brassica napus
OOPS:0001431	Root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_3711	Brassica rapa
OOPS:0001471	Phytophthora root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_3725	Raphanus
OOPS:0001682	Phytophthora crown and root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_3760	Prunus persica
OOPS:0001683	Phytophthora crown and root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0002492	Phytophthora crown and root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_42229	Prunus avium
OOPS:0003391	Phytophthora crown and root rot	NCBITaxon_4788	Phytophthora megasperma Drechs.	NCBITaxon_51240	Juglans regia
OOPS:0001931	Phytophthora root rot	NCBITaxon_4788	Phytophthora megasperma Drechsler	NCBITaxon_3827	Cicer arietinum L.
OOPS:0002329	Pink rot	NCBITaxon_4788	Phytophthora megasperma Drechsler	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0000154	Bud rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan	NCBITaxon_13894	Cocos nucifera L.
OOPS:0000155	Nut fall	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan	NCBITaxon_13894	Cocos nucifera L.
OOPS:0000643	Fruit rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan	NCBITaxon_29780	Mangifera indica L.
OOPS:0000644	Root rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan	NCBITaxon_29780	Mangifera indica L.
OOPS:0001517	Root rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan	NCBITaxon_37495	Euphorbia pulcherrima Willd. ex Klotzsch
OOPS:0002138	Downy mildew	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan	NCBITaxon_3885	Phaseolus vulgaris L.
OOPS:0002264	Black shank	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. nicotianae G.M. Waterhouse	NCBITaxon_4097	Nicotiana tabacum L.
OOPS:0003498	Phytophthora root and crown rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dast.) Waterh.	NCBITaxon_85262	Saintpaulia ionantha Wendl.
OOPS:0003425	Phytophthora root and crown rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G. M. Waterhouse	NCBITaxon_55513	Pistacia vera L.
OOPS:0003426	Phytophthora trunk and bark canker	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G. M. Waterhouse	NCBITaxon_55513	Pistacia vera L.
OOPS:0000962	Damping off	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G. M. Waterhouse (=Phytophthora parasitica Dastur)	NCBITaxon_3649	Carica papaya L.
OOPS:0000963	Phytophthora blight	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G. M. Waterhouse (=Phytophthora parasitica Dastur)	NCBITaxon_3649	Carica papaya L.
OOPS:0000964	Phytophthora fruit rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G. M. Waterhouse (=Phytophthora parasitica Dastur)	NCBITaxon_3649	Carica papaya L.
OOPS:0002201	Phytophthora root rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G.M. Waterhouse	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0003056	Root rots, minor	NCBITaxon_4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G.M. Waterhouse	NCBITaxon_4577	Zea mays L.
OOPS:0002442	Phytophthora root and stem rot	NCBITaxon_4790	Phytophthora nicotianae Breda de Hann var. parasitica (Dastur) G.M. Waterhouse = P. parasitica Dastur	NCBITaxon_4222	Carthamus tinctorius L.
